InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,TotalAmount
INV743668,PROD002,6,2023-07-11,1.01,C0238,6.0600000000000005
INV741809,PROD025,17,2023-02-06,34.38,C0350,584.46
INV620969,PROD021,7,2023-08-18,39.51,C0393,276.57
INV789892,PROD040,6,2023-11-21,20.16,C0132,120.96000000000001
INV344497,PROD011,20,2023-08-01,37.18,C0108,743.6
INV434397,PROD012,15,2023-08-31,46.1,C0138,691.5
INV261072,PROD011,6,2023-10-18,45.65,C0407,273.9
INV669100,PROD027,3,2023-06-28,44.35,C0009,133.05
INV486804,PROD010,20,2023-12-01,7.12,C0043,142.4
INV222710,PROD047,6,2023-05-27,7.97,C0294,47.82
INV720140,PROD021,14,2023-03-19,11.31,C0037,158.34
INV356233,PROD021,19,2023-08-12,20.41,C0163,387.79
INV966824,PROD043,5,2023-03-30,32.46,C0238,162.3
INV144821,PROD047,10,2023-04-03,33.37,C0319,333.7
INV753789,PROD025,3,2023-05-13,17.09,C0221,51.269999999999996
INV314709,PROD002,18,2023-04-10,17.31,C0264,311.58
INV145727,PROD007,8,2023-01-21,32.91,C0371,263.28
INV838588,PROD037,18,2023-04-25,42.66,C0140,767.8799999999999
INV285367,PROD011,3,2023-02-12,41.04,C0439,123.12
INV920102,PROD010,4,2023-03-30,47.51,C0436,190.04
INV845777,PROD024,10,2023-02-27,25.81,C0040,258.09999999999997
INV537420,PROD035,5,2023-10-06,43.55,C0191,217.75
INV209032,PROD032,13,2023-01-05,15.25,C0275,198.25
INV683293,PROD038,4,2023-05-15,26.78,C0391,107.12
INV886512,PROD004,13,2023-06-06,15.81,C0276,205.53
INV286291,PROD044,1,2023-07-18,2.61,C0069,2.61
INV603779,PROD033,16,2023-09-26,22.39,C0292,358.24
INV768787,PROD021,17,2023-07-18,16.7,C0126,283.9
INV724734,PROD019,13,2023-03-02,37.57,C0206,488.41
INV289050,PROD047,5,2023-12-04,11.28,C0223,56.4
INV947944,PROD040,5,2023-08-12,35.89,C0058,179.45
INV420484,PROD012,3,2023-01-09,10.07,C0075,30.21
INV365222,PROD005,2,2023-11-10,14.57,C0354,29.14
INV635906,PROD014,4,2023-09-06,14.43,C0273,57.72
INV568203,PROD037,4,2023-11-11,4.96,C0470,19.84
INV742741,PROD049,14,2023-11-01,29.61,C0079,414.53999999999996
INV638640,PROD037,17,2023-03-24,5.28,C0143,89.76
INV159782,PROD013,4,2023-01-11,36.9,C0358,147.6
INV881321,PROD028,14,2023-12-19,20.79,C0113,291.06
INV306263,PROD046,1,2023-06-28,3.59,C0087,3.59
INV515267,PROD011,18,2023-10-06,17.16,C0383,308.88
INV442504,PROD007,1,2023-01-24,16.43,C0097,16.43
INV346355,PROD012,9,2023-09-29,12.59,C0415,113.31
INV822586,PROD046,1,2023-10-11,46.8,C0282,46.8
INV904579,PROD027,20,2023-10-17,8.96,C0083,179.20000000000002
INV831388,PROD004,2,2023-10-01,22.83,C0314,45.66
INV999462,PROD011,15,2023-05-05,37.94,C0222,569.0999999999999
INV625967,PROD012,18,2023-04-16,49.65,C0117,893.6999999999999
INV527304,PROD025,7,2023-09-05,11.12,C0313,77.83999999999999
INV219584,PROD048,3,2023-11-22,25.53,C0461,76.59
INV285632,PROD041,18,2023-07-26,45.7,C0453,822.6
INV419504,PROD030,4,2023-10-10,12.77,C0204,51.08
INV262584,PROD007,1,2023-04-08,48.67,C0495,48.67
INV851720,PROD033,6,2023-04-26,10.46,C0340,62.760000000000005
INV866603,PROD010,4,2023-09-18,33.81,C0312,135.24
INV872982,PROD015,12,2023-08-25,44.94,C0498,539.28
INV842650,PROD047,3,2023-06-16,26.65,C0308,79.94999999999999
INV616956,PROD049,1,2023-09-04,20.6,C0481,20.6
INV858489,PROD007,2,2023-11-19,21.41,C0198,42.82
INV648034,PROD038,6,2023-10-03,0.81,C0190,4.86
INV751343,PROD042,9,2023-02-08,12.74,C0052,114.66
INV222451,PROD030,20,2023-07-29,22.51,C0066,450.20000000000005
INV539352,PROD033,4,2023-10-31,17.94,C0236,71.76
INV466942,PROD035,8,2023-06-03,27.28,C0297,218.24
INV850980,PROD032,6,2023-01-09,36.85,C0339,221.10000000000002
INV486546,PROD047,5,2023-07-12,35.22,C0421,176.1
INV741346,PROD026,18,2023-03-29,19.53,C0357,351.54
INV439395,PROD023,19,2023-03-12,41.56,C0446,789.6400000000001
INV692974,PROD014,10,2023-10-31,31.03,C0230,310.3
INV386081,PROD011,11,2023-11-05,16.64,C0457,183.04000000000002
INV243134,PROD028,1,2023-06-02,38.32,C0344,38.32
INV598261,PROD039,1,2023-11-18,22.53,C0297,22.53
INV419304,PROD049,20,2023-10-30,20.89,C0074,417.8
INV607962,PROD049,15,2023-07-22,28.92,C0033,433.8
INV579497,PROD036,1,2023-11-01,27.89,C0012,27.89
INV818886,PROD044,16,2023-06-30,13.12,C0158,209.92
INV633786,PROD037,10,2023-02-08,20.58,C0317,205.79999999999998
INV530915,PROD039,17,2023-02-27,42.43,C0100,721.31
INV760512,PROD016,10,2023-09-23,42.03,C0237,420.3
INV947697,PROD014,13,2023-10-02,36.79,C0176,478.27
INV659629,PROD007,13,2023-10-27,15.0,C0274,195.0
INV274761,PROD017,10,2023-11-06,16.14,C0015,161.4
INV442535,PROD041,17,2023-01-06,40.41,C0340,686.9699999999999
INV271994,PROD011,4,2023-01-17,41.87,C0495,167.48
INV403959,PROD009,15,2023-07-24,2.43,C0205,36.45
INV287843,PROD039,2,2023-10-06,1.39,C0284,2.78
INV907584,PROD035,9,2023-02-23,18.25,C0139,164.25
INV682530,PROD001,18,2023-10-21,43.92,C0114,790.5600000000001
INV799145,PROD043,2,2023-06-06,16.83,C0098,33.66
INV872688,PROD035,18,2023-11-01,12.23,C0418,220.14000000000001
INV348053,PROD017,4,2023-08-01,27.89,C0243,111.56
INV149538,PROD010,15,2023-01-07,39.52,C0008,592.8000000000001
INV896678,PROD014,2,2023-07-19,34.14,C0001,68.28
INV473178,PROD026,4,2023-11-02,29.81,C0348,119.24
INV506221,PROD014,1,2023-07-03,45.6,C0331,45.6
INV300888,PROD007,18,2023-10-17,13.42,C0150,241.56
INV552977,PROD029,18,2023-05-31,33.42,C0423,601.5600000000001
INV856037,PROD037,2,2023-09-03,25.38,C0230,50.76
INV534577,PROD002,4,2023-03-24,26.78,C0468,107.12
INV886558,PROD042,2,2023-11-20,2.05,C0450,4.1
INV149917,PROD028,12,2023-03-04,44.48,C0105,533.76
INV237915,PROD018,10,2023-05-10,15.5,C0119,155.0
INV797581,PROD039,2,2023-05-21,19.97,C0308,39.94
INV958259,PROD028,18,2023-07-25,45.17,C0176,813.0600000000001
INV496183,PROD024,6,2023-01-20,15.39,C0470,92.34
INV740975,PROD009,4,2023-06-26,16.52,C0073,66.08
INV905430,PROD028,16,2023-08-06,7.28,C0306,116.48
INV447902,PROD012,6,2023-01-05,6.68,C0092,40.08
INV371182,PROD014,10,2023-01-16,22.26,C0121,222.60000000000002
INV667472,PROD020,16,2023-06-05,45.09,C0256,721.44
INV729965,PROD044,11,2023-04-25,18.93,C0148,208.23
INV660335,PROD021,6,2023-04-29,5.27,C0224,31.619999999999997
INV243843,PROD021,1,2023-02-11,24.71,C0116,24.71
INV835593,PROD022,12,2023-03-27,11.3,C0148,135.60000000000002
INV513544,PROD039,2,2023-05-08,0.66,C0425,1.32
INV851966,PROD043,6,2023-02-04,47.35,C0066,284.1
INV250141,PROD031,8,2023-11-24,46.2,C0399,369.6
INV662111,PROD030,16,2023-05-19,8.27,C0325,132.32
INV436577,PROD035,8,2023-10-12,31.07,C0329,248.56
INV289734,PROD044,11,2023-03-29,27.93,C0365,307.23
INV246740,PROD043,10,2023-06-27,8.93,C0300,89.3
INV443609,PROD021,4,2023-09-15,20.6,C0365,82.4
INV157398,PROD024,20,2023-02-04,4.66,C0251,93.2
INV480919,PROD004,17,2023-01-25,42.66,C0173,725.2199999999999
INV422181,PROD039,3,2023-08-21,13.29,C0158,39.87
INV325259,PROD031,8,2023-11-23,38.35,C0138,306.8
INV867348,PROD010,10,2023-09-28,22.2,C0183,222.0
INV224867,PROD047,10,2023-08-25,6.05,C0381,60.5
INV581781,PROD038,10,2023-10-20,35.27,C0183,352.70000000000005
INV313043,PROD017,10,2023-11-05,42.45,C0103,424.5
INV131756,PROD022,8,2023-10-01,24.67,C0019,197.36
INV187184,PROD013,4,2023-08-04,26.73,C0114,106.92
INV646481,PROD005,7,2023-11-26,12.36,C0448,86.52
INV637898,PROD039,6,2023-01-20,21.64,C0471,129.84
INV171635,PROD033,18,2023-10-13,44.54,C0243,801.72
INV110111,PROD012,16,2023-04-11,27.39,C0181,438.24
INV165635,PROD036,14,2023-12-17,9.61,C0147,134.54
INV528441,PROD012,4,2023-06-06,22.54,C0161,90.16
INV606075,PROD043,7,2023-04-26,46.37,C0168,324.59
INV212596,PROD033,2,2023-10-17,5.53,C0416,11.06
INV500048,PROD028,16,2023-05-23,9.81,C0183,156.96
INV270483,PROD006,16,2023-07-13,22.41,C0255,358.56
INV335388,PROD026,19,2023-06-08,46.64,C0304,886.16
INV369434,PROD026,5,2023-10-22,29.59,C0108,147.95
INV155216,PROD025,14,2023-06-24,13.47,C0455,188.58
INV822986,PROD038,19,2023-01-15,29.5,C0313,560.5
INV456813,PROD008,2,2023-10-11,26.85,C0019,53.7
INV973107,PROD015,19,2023-04-30,1.34,C0246,25.46
INV189112,PROD044,11,2023-12-27,8.6,C0477,94.6
INV401454,PROD039,14,2023-05-29,33.35,C0277,466.90000000000003
INV914197,PROD042,10,2023-09-21,19.8,C0088,198.0
INV744949,PROD020,20,2023-12-10,37.68,C0265,753.6
INV688293,PROD030,19,2023-03-29,18.85,C0371,358.15000000000003
INV698752,PROD024,16,2023-12-30,16.77,C0467,268.32
INV877935,PROD049,17,2023-09-23,6.76,C0179,114.92
INV562534,PROD038,2,2023-02-06,9.37,C0057,18.74
INV792409,PROD038,15,2023-11-08,36.69,C0382,550.3499999999999
INV654504,PROD043,3,2023-06-03,41.09,C0460,123.27000000000001
INV185930,PROD013,20,2023-08-20,45.41,C0277,908.1999999999999
INV413785,PROD001,11,2023-09-28,37.66,C0237,414.26
INV933413,PROD017,11,2023-05-17,40.64,C0469,447.04
INV648481,PROD014,14,2023-03-23,25.07,C0475,350.98
INV769196,PROD034,4,2023-04-22,4.61,C0201,18.44
INV990158,PROD014,17,2023-08-11,25.39,C0016,431.63
INV615568,PROD008,3,2023-11-09,29.12,C0275,87.36
INV704438,PROD035,3,2023-06-22,14.12,C0428,42.36
INV760891,PROD002,20,2023-10-21,33.01,C0006,660.1999999999999
INV149276,PROD011,4,2023-10-23,22.54,C0434,90.16
INV543504,PROD021,5,2023-08-06,28.23,C0190,141.15
INV193774,PROD014,8,2023-07-11,41.24,C0300,329.92
INV887331,PROD043,11,2023-10-03,37.35,C0322,410.85
INV906147,PROD049,15,2023-01-07,48.08,C0011,721.1999999999999
INV513730,PROD043,11,2023-12-11,10.16,C0429,111.76
INV925506,PROD048,4,2023-05-04,6.53,C0011,26.12
INV231753,PROD006,1,2023-09-30,12.81,C0300,12.81
INV430457,PROD037,16,2023-11-27,15.72,C0437,251.52
INV701848,PROD008,8,2023-01-22,36.31,C0179,290.48
INV936345,PROD045,17,2023-10-01,16.74,C0031,284.58
INV163959,PROD033,4,2023-06-17,2.61,C0052,10.44
INV316619,PROD009,10,2023-08-25,11.0,C0451,110.0
INV620292,PROD005,11,2023-09-29,46.67,C0206,513.37
INV182696,PROD025,13,2023-08-14,7.42,C0106,96.46
INV520419,PROD045,12,2023-11-03,25.73,C0112,308.76
INV163285,PROD016,7,2023-11-13,17.98,C0291,125.86
INV194736,PROD001,11,2023-08-09,27.46,C0361,302.06
INV190123,PROD041,10,2023-05-07,22.79,C0188,227.89999999999998
INV713189,PROD022,13,2023-05-03,41.11,C0334,534.43
INV206180,PROD037,6,2023-03-01,18.17,C0250,109.02000000000001
INV743242,PROD019,8,2023-12-14,19.95,C0195,159.6
INV594442,PROD043,5,2023-05-03,42.0,C0022,210.0
INV671161,PROD012,15,2023-03-23,1.89,C0249,28.349999999999998
INV361487,PROD027,13,2023-06-25,20.79,C0305,270.27
INV368880,PROD012,17,2023-05-11,4.57,C0152,77.69
INV753736,PROD046,14,2023-02-23,4.29,C0036,60.06
INV451023,PROD030,11,2023-04-15,31.91,C0357,351.01
INV144935,PROD041,10,2023-05-16,20.77,C0275,207.7
INV687429,PROD024,4,2023-12-09,2.35,C0500,9.4
INV108674,PROD001,5,2023-04-20,24.78,C0280,123.9
INV240845,PROD010,16,2023-08-05,21.28,C0136,340.48
INV809290,PROD033,4,2023-05-13,13.53,C0479,54.12
INV341085,PROD030,4,2023-10-24,26.68,C0139,106.72
INV531763,PROD021,7,2023-10-22,46.36,C0304,324.52
INV828941,PROD003,14,2023-05-14,25.02,C0295,350.28
INV103768,PROD043,20,2023-12-21,31.52,C0388,630.4
INV743475,PROD012,6,2023-05-23,25.53,C0292,153.18
INV217320,PROD030,9,2023-06-29,43.62,C0261,392.58
INV663753,PROD046,8,2023-06-18,41.64,C0439,333.12
INV575542,PROD030,5,2023-03-05,42.37,C0384,211.85
INV945198,PROD013,1,2023-08-06,32.27,C0137,32.27
INV979905,PROD036,4,2023-07-16,39.55,C0284,158.2
INV719338,PROD018,2,2023-04-17,10.55,C0427,21.1
INV617385,PROD049,17,2023-09-17,45.11,C0258,766.87
INV636838,PROD036,16,2023-07-03,22.44,C0106,359.04
INV897946,PROD047,8,2023-05-26,11.12,C0114,88.96
INV343844,PROD029,1,2023-02-18,41.56,C0244,41.56
INV466064,PROD001,20,2023-02-27,1.12,C0368,22.400000000000002
INV671422,PROD033,14,2023-04-06,48.48,C0099,678.7199999999999
INV141438,PROD026,5,2023-03-27,17.76,C0066,88.80000000000001
INV343944,PROD017,3,2023-03-29,32.93,C0474,98.78999999999999
INV473397,PROD006,20,2023-12-01,2.23,C0458,44.6
INV169504,PROD030,5,2023-05-24,0.86,C0231,4.3
INV385329,PROD004,16,2023-12-27,34.63,C0011,554.08
INV918710,PROD037,7,2023-07-10,8.4,C0052,58.800000000000004
INV849298,PROD036,3,2023-09-05,3.45,C0123,10.350000000000001
INV251202,PROD020,4,2023-03-15,47.76,C0316,191.04
INV715914,PROD018,18,2023-01-15,47.63,C0385,857.34
INV368183,PROD048,18,2023-07-19,24.0,C0374,432.0
INV491322,PROD037,14,2023-04-01,10.63,C0444,148.82000000000002
INV403680,PROD032,10,2023-04-05,39.78,C0041,397.8
INV213122,PROD017,7,2023-02-21,9.03,C0008,63.209999999999994
INV501155,PROD040,2,2023-06-06,2.25,C0274,4.5
INV152701,PROD028,4,2023-04-21,34.53,C0270,138.12
INV828192,PROD001,5,2023-08-18,27.53,C0244,137.65
INV916878,PROD011,2,2023-03-19,46.75,C0335,93.5
INV509913,PROD003,20,2023-05-02,17.09,C0018,341.8
INV306143,PROD027,5,2023-07-04,3.97,C0458,19.85
INV587426,PROD035,19,2023-06-23,2.04,C0210,38.76
INV618974,PROD039,11,2023-02-19,1.99,C0244,21.89
INV112922,PROD009,11,2023-10-16,47.79,C0125,525.6899999999999
INV298712,PROD030,7,2023-02-15,30.96,C0014,216.72
INV214459,PROD003,15,2023-02-17,9.0,C0386,135.0
INV595571,PROD035,13,2023-09-18,28.54,C0105,371.02
INV225777,PROD005,13,2023-04-06,25.03,C0453,325.39
INV911046,PROD017,11,2023-12-30,43.57,C0013,479.27
INV216349,PROD048,14,2023-09-11,39.72,C0144,556.0799999999999
INV596984,PROD011,18,2023-02-05,40.48,C0292,728.64
INV526835,PROD001,15,2023-05-06,13.21,C0428,198.15
INV998449,PROD010,8,2023-05-31,38.1,C0028,304.8
INV779420,PROD009,6,2023-02-17,18.35,C0403,110.10000000000001
INV716261,PROD001,5,2023-04-20,17.44,C0204,87.2
INV865906,PROD049,3,2023-12-07,7.52,C0139,22.56
INV936591,PROD038,9,2023-08-17,15.6,C0009,140.4
INV318359,PROD031,6,2023-01-12,19.1,C0432,114.60000000000001
INV431146,PROD012,14,2023-06-30,32.26,C0346,451.64
INV783195,PROD015,5,2023-02-10,23.78,C0049,118.9
INV810019,PROD039,10,2023-01-13,36.15,C0239,361.5
INV712731,PROD018,12,2023-07-03,41.44,C0069,497.28
INV210906,PROD023,4,2023-03-09,19.42,C0277,77.68
INV709686,PROD037,4,2023-10-02,16.32,C0055,65.28
INV524257,PROD006,6,2023-10-04,40.37,C0473,242.21999999999997
INV533716,PROD045,10,2023-10-02,36.76,C0388,367.59999999999997
INV807227,PROD031,18,2023-09-21,21.68,C0131,390.24
INV110141,PROD009,7,2023-01-31,23.45,C0216,164.15
INV124783,PROD034,9,2023-05-13,15.94,C0257,143.46
INV684570,PROD048,8,2023-12-03,22.2,C0262,177.6
INV614531,PROD006,19,2023-01-17,5.92,C0500,112.48
INV415386,PROD040,19,2023-08-12,6.97,C0150,132.43
INV963900,PROD004,13,2023-09-28,28.78,C0023,374.14
INV234068,PROD013,13,2023-11-17,30.59,C0394,397.67
INV666579,PROD013,11,2023-05-23,48.99,C0427,538.89
INV628660,PROD033,14,2023-01-21,13.89,C0138,194.46
INV530145,PROD008,8,2023-09-28,28.92,C0081,231.36
INV276341,PROD018,14,2023-01-05,9.78,C0164,136.92
INV819657,PROD011,7,2023-09-09,37.3,C0034,261.09999999999997
INV444827,PROD048,5,2023-07-03,43.38,C0481,216.9
INV119056,PROD014,7,2023-01-11,0.6,C0001,4.2
INV879906,PROD034,13,2023-05-30,12.81,C0281,166.53
INV741924,PROD026,15,2023-02-26,12.34,C0366,185.1
INV194352,PROD001,17,2023-10-18,26.29,C0003,446.93
INV124266,PROD017,4,2023-01-02,20.61,C0063,82.44
INV259664,PROD006,13,2023-11-18,28.6,C0297,371.8
INV578933,PROD016,5,2023-04-14,34.43,C0421,172.15
INV862058,PROD038,18,2023-10-23,47.28,C0380,851.04
INV668094,PROD048,20,2023-01-05,2.71,C0236,54.2
INV996081,PROD047,11,2023-02-12,15.36,C0408,168.95999999999998
INV507380,PROD036,14,2023-05-13,24.26,C0444,339.64000000000004
INV955570,PROD003,2,2023-11-02,1.64,C0126,3.28
INV361138,PROD038,17,2023-04-23,14.23,C0431,241.91
INV567318,PROD008,4,2023-05-06,36.29,C0223,145.16
INV196958,PROD007,17,2023-06-12,44.18,C0043,751.06
INV371725,PROD039,18,2023-12-22,32.47,C0340,584.46
INV257371,PROD033,5,2023-06-08,38.08,C0169,190.39999999999998
INV112623,PROD002,7,2023-12-07,31.98,C0499,223.86
INV391225,PROD024,7,2023-05-03,16.54,C0036,115.78
INV702673,PROD027,1,2023-07-12,22.6,C0212,22.6
INV386615,PROD039,9,2023-12-27,14.53,C0311,130.76999999999998
INV200129,PROD026,14,2023-01-28,22.36,C0442,313.03999999999996
INV856041,PROD036,5,2023-11-26,13.72,C0030,68.60000000000001
INV631623,PROD009,18,2023-12-19,45.56,C0009,820.08
INV904318,PROD009,8,2023-11-02,25.91,C0078,207.28
INV247574,PROD001,5,2023-07-20,48.07,C0148,240.35
INV621017,PROD034,12,2023-02-05,25.29,C0018,303.48
INV338447,PROD045,11,2023-08-28,45.29,C0135,498.19
INV333066,PROD023,7,2023-03-23,20.87,C0405,146.09
INV267216,PROD030,1,2023-02-14,0.92,C0177,0.92
INV835281,PROD007,18,2023-10-10,47.55,C0318,855.9
INV172816,PROD007,18,2023-08-03,6.25,C0170,112.5
INV400799,PROD012,11,2023-01-10,17.62,C0322,193.82000000000002
INV587219,PROD026,4,2023-02-01,44.23,C0341,176.92
INV528236,PROD012,8,2023-08-07,3.24,C0309,25.92
INV647746,PROD004,3,2023-05-05,6.83,C0013,20.490000000000002
INV310243,PROD030,3,2023-03-31,1.97,C0074,5.91
INV547968,PROD009,19,2023-11-18,36.88,C0463,700.72
INV377339,PROD023,3,2023-12-02,6.69,C0036,20.07
INV556367,PROD035,12,2023-08-08,1.07,C0485,12.84
INV427215,PROD021,8,2023-05-13,47.81,C0385,382.48
INV786913,PROD047,2,2023-06-06,48.55,C0196,97.1
INV993523,PROD010,15,2023-04-23,21.24,C0091,318.59999999999997
INV212272,PROD020,13,2023-01-13,41.35,C0325,537.5500000000001
INV623470,PROD006,11,2023-07-07,12.21,C0319,134.31
INV615708,PROD048,7,2023-06-08,48.22,C0369,337.53999999999996
INV542347,PROD010,9,2023-10-13,12.13,C0433,109.17
INV433290,PROD032,14,2023-03-25,26.97,C0043,377.58
INV292175,PROD007,5,2023-12-09,41.39,C0388,206.95
INV837770,PROD029,1,2023-08-03,25.71,C0202,25.71
INV260057,PROD025,12,2023-07-24,46.63,C0415,559.5600000000001
INV563396,PROD009,9,2023-11-15,49.19,C0439,442.71
INV928487,PROD027,18,2023-05-19,22.38,C0453,402.84
INV794567,PROD019,16,2023-02-11,23.62,C0320,377.92
INV115775,PROD038,2,2023-07-05,32.14,C0082,64.28
INV624915,PROD027,4,2023-06-05,40.41,C0019,161.64
INV346723,PROD031,10,2023-03-06,48.69,C0290,486.9
INV861327,PROD018,7,2023-06-07,15.73,C0161,110.11
INV258141,PROD048,13,2023-02-26,27.61,C0215,358.93
INV874116,PROD022,14,2023-11-06,42.25,C0045,591.5
INV923818,PROD023,6,2023-10-22,18.17,C0385,109.02000000000001
INV939940,PROD002,13,2023-05-22,33.17,C0089,431.21000000000004
INV803154,PROD042,3,2023-02-21,38.44,C0145,115.32
INV677168,PROD040,16,2023-10-07,38.82,C0364,621.12
INV998812,PROD034,5,2023-01-02,23.45,C0042,117.25
INV810062,PROD028,8,2023-06-22,15.68,C0343,125.44
INV945457,PROD019,17,2023-09-15,43.78,C0301,744.26
INV715185,PROD047,3,2023-05-22,26.65,C0092,79.94999999999999
INV524832,PROD027,18,2023-07-27,1.65,C0411,29.7
INV145867,PROD002,12,2023-02-21,42.41,C0133,508.91999999999996
INV426109,PROD006,6,2023-07-09,40.85,C0094,245.10000000000002
INV359139,PROD043,9,2023-04-06,4.57,C0101,41.13
INV426060,PROD002,4,2023-01-27,35.56,C0442,142.24
INV620797,PROD048,17,2023-05-03,21.48,C0313,365.16
INV312478,PROD007,17,2023-01-30,19.56,C0073,332.52
INV677512,PROD004,7,2023-08-17,5.7,C0084,39.9
INV184076,PROD038,20,2023-01-26,30.42,C0424,608.4000000000001
INV412280,PROD018,2,2023-04-18,46.95,C0046,93.9
INV620494,PROD031,4,2023-12-20,12.41,C0471,49.64
INV681724,PROD007,19,2023-11-30,41.22,C0383,783.18
INV263145,PROD003,4,2023-07-18,44.29,C0213,177.16
INV856818,PROD023,20,2023-01-27,48.9,C0390,978.0
INV986467,PROD017,4,2023-05-26,29.3,C0260,117.2
INV109883,PROD030,17,2023-07-06,16.77,C0326,285.09
INV457277,PROD008,3,2023-08-13,10.7,C0322,32.099999999999994
INV123733,PROD022,17,2023-03-03,8.7,C0115,147.89999999999998
INV647971,PROD011,18,2023-08-16,26.66,C0242,479.88
INV727828,PROD001,16,2023-08-28,7.31,C0382,116.96
INV210922,PROD004,8,2023-08-01,23.66,C0390,189.28
INV917047,PROD002,18,2023-02-26,34.67,C0219,624.0600000000001
INV809724,PROD031,5,2023-04-14,6.92,C0316,34.6
INV363522,PROD049,19,2023-07-16,31.87,C0306,605.53
INV455307,PROD032,4,2023-09-06,27.01,C0247,108.04
INV686844,PROD015,2,2023-08-03,22.65,C0429,45.3
INV673602,PROD007,1,2023-05-27,9.51,C0443,9.51
INV588135,PROD044,18,2023-06-30,18.63,C0008,335.34
INV369372,PROD033,2,2023-11-30,1.23,C0444,2.46
INV323647,PROD019,7,2023-03-11,40.02,C0343,280.14000000000004
INV509681,PROD026,6,2023-03-04,8.53,C0449,51.17999999999999
INV678275,PROD003,13,2023-07-15,30.32,C0300,394.16
INV120890,PROD030,9,2023-08-30,20.22,C0181,181.98
INV823615,PROD029,12,2023-11-14,3.78,C0200,45.36
INV830838,PROD016,19,2023-07-06,42.56,C0061,808.6400000000001
INV979471,PROD010,3,2023-03-01,16.43,C0384,49.29
INV603675,PROD020,5,2023-01-03,19.73,C0209,98.65
INV952880,PROD001,7,2023-01-24,10.28,C0476,71.96
INV395771,PROD034,9,2023-03-22,44.69,C0333,402.21
INV705958,PROD014,4,2023-04-24,31.19,C0435,124.76
INV169162,PROD019,18,2023-09-15,42.84,C0071,771.1200000000001
INV874467,PROD002,1,2023-02-24,15.42,C0113,15.42
INV999837,PROD039,3,2023-06-11,40.8,C0218,122.39999999999999
INV495372,PROD003,5,2023-02-06,5.5,C0118,27.5
INV506988,PROD047,12,2023-10-09,38.3,C0244,459.59999999999997
INV342313,PROD019,13,2023-05-06,35.79,C0358,465.27
INV195121,PROD040,11,2023-10-09,12.02,C0342,132.22
INV898023,PROD001,11,2023-03-02,1.35,C0048,14.850000000000001
INV614414,PROD032,14,2023-03-21,13.35,C0142,186.9
INV435604,PROD038,14,2023-03-04,42.85,C0259,599.9
INV243461,PROD016,18,2023-02-26,17.18,C0242,309.24
INV946389,PROD005,15,2023-06-18,45.43,C0280,681.45
INV621929,PROD009,8,2023-10-16,29.82,C0051,238.56
INV494663,PROD007,11,2023-03-21,18.43,C0260,202.73
INV584295,PROD041,2,2023-11-03,38.24,C0438,76.48
INV924985,PROD015,13,2023-06-01,1.43,C0083,18.59
INV910721,PROD028,12,2023-08-05,38.7,C0150,464.40000000000003
INV562991,PROD030,5,2023-02-03,2.32,C0237,11.6
INV586377,PROD002,15,2023-09-14,10.58,C0053,158.7
INV604034,PROD024,13,2023-11-30,40.37,C0063,524.81
INV327030,PROD042,8,2023-02-01,24.32,C0273,194.56
INV655825,PROD032,11,2023-04-27,15.69,C0051,172.59
INV981366,PROD012,15,2023-02-07,15.18,C0009,227.7
INV289863,PROD033,11,2023-12-10,35.43,C0155,389.73
INV372168,PROD004,6,2023-06-20,28.35,C0197,170.10000000000002
INV254665,PROD049,13,2023-07-26,34.42,C0395,447.46000000000004
INV147912,PROD029,6,2023-06-03,27.97,C0458,167.82
INV566951,PROD027,14,2023-01-06,12.91,C0230,180.74
INV975387,PROD025,7,2023-02-04,7.62,C0335,53.34
INV520360,PROD014,11,2023-10-08,10.81,C0362,118.91000000000001
INV328472,PROD027,5,2023-03-06,18.23,C0244,91.15
INV736885,PROD034,14,2023-09-01,36.24,C0458,507.36
INV648736,PROD027,1,2023-09-22,39.97,C0027,39.97
INV450862,PROD038,8,2023-12-22,9.23,C0202,73.84
INV926494,PROD024,8,2023-06-27,13.36,C0400,106.88
INV909503,PROD044,17,2023-11-06,47.21,C0014,802.57
INV443274,PROD031,7,2023-02-12,29.1,C0075,203.70000000000002
INV429536,PROD029,14,2023-01-05,47.6,C0306,666.4
INV872533,PROD044,11,2023-01-30,20.87,C0099,229.57000000000002
INV845201,PROD033,20,2023-09-13,44.15,C0243,883.0
INV715195,PROD023,9,2023-02-09,8.36,C0174,75.24
